id,typ,herkunft,frage,modell,variante,rang,chunk_id,datei,score,erwartet
10,mehrquellen,mensch_korrigiert,"Ich will den Tarif wieder von Pro zu Free wechseln und hab Pro 7 Tage ausprobiert, was passiert mit Restguthaben",bge-m3,contextual,1,erstattungen.md#4,erstattungen.md,0.6478,1
10,mehrquellen,mensch_korrigiert,"Ich will den Tarif wieder von Pro zu Free wechseln und hab Pro 7 Tage ausprobiert, was passiert mit Restguthaben",bge-m3,contextual,2,pro-funktionen-und-preise.md#3,pro-funktionen-und-preise.md,0.6203,0
10,mehrquellen,mensch_korrigiert,"Ich will den Tarif wieder von Pro zu Free wechseln und hab Pro 7 Tage ausprobiert, was passiert mit Restguthaben",bge-m3,contextual,3,abo-kuendigen.md#1,abo-kuendigen.md,0.6153,1
11,einfach,entwurf,Ich kann seit 3 Tagen den Tracker nicht nutzen weil der passwort reset mir keine email schickt.,bge-m3,contextual,1,passwort-zuruecksetzen.md#2,passwort-zuruecksetzen.md,0.6024,1
11,einfach,entwurf,Ich kann seit 3 Tagen den Tracker nicht nutzen weil der passwort reset mir keine email schickt.,bge-m3,contextual,2,passwort-zuruecksetzen.md#1,passwort-zuruecksetzen.md,0.5828,1
11,einfach,entwurf,Ich kann seit 3 Tagen den Tracker nicht nutzen weil der passwort reset mir keine email schickt.,bge-m3,contextual,3,anmelden-mit-google.md#3,anmelden-mit-google.md,0.5281,0
12,einfach,entwurf,"Nach dem Google Sign-In lande ich in einem leeren Konto, meine alten Habits sind nicht da. Bin ich versehentlich in einem neuen Account?",bge-m3,contextual,1,anmelden-mit-google.md#2,anmelden-mit-google.md,0.6992,1
12,einfach,entwurf,"Nach dem Google Sign-In lande ich in einem leeren Konto, meine alten Habits sind nicht da. Bin ich versehentlich in einem neuen Account?",bge-m3,contextual,2,verdaechtige-anmeldungen.md#2,verdaechtige-anmeldungen.md,0.5748,0
12,einfach,entwurf,"Nach dem Google Sign-In lande ich in einem leeren Konto, meine alten Habits sind nicht da. Bin ich versehentlich in einem neuen Account?",bge-m3,contextual,3,anmelden-mit-google.md#4,anmelden-mit-google.md,0.5728,1
13,einfach,entwurf,"doppelt abgebucht diesen monat!! 6,99 zweimal. bitte sofort erstatten",bge-m3,contextual,1,bekannte-probleme.md#1,bekannte-probleme.md,0.7047,0
13,einfach,entwurf,"doppelt abgebucht diesen monat!! 6,99 zweimal. bitte sofort erstatten",bge-m3,contextual,2,doppelte-abbuchung.md#2,doppelte-abbuchung.md,0.6496,1
13,einfach,entwurf,"doppelt abgebucht diesen monat!! 6,99 zweimal. bitte sofort erstatten",bge-m3,contextual,3,doppelte-abbuchung.md#1,doppelte-abbuchung.md,0.6364,1
14,einfach,entwurf,"Fremder Login aus Vietnam in meinem Konto, ich hab eine mail von euch bekommen. Was soll ich jetzt tun?? da sind meine ganzen daten drin",bge-m3,contextual,1,verdaechtige-anmeldungen.md#1,verdaechtige-anmeldungen.md,0.5376,1
14,einfach,entwurf,"Fremder Login aus Vietnam in meinem Konto, ich hab eine mail von euch bekommen. Was soll ich jetzt tun?? da sind meine ganzen daten drin",bge-m3,contextual,2,passwort-zuruecksetzen.md#2,passwort-zuruecksetzen.md,0.5097,0
14,einfach,entwurf,"Fremder Login aus Vietnam in meinem Konto, ich hab eine mail von euch bekommen. Was soll ich jetzt tun?? da sind meine ganzen daten drin",bge-m3,contextual,3,datenschutz-und-speicherort.md#1,datenschutz-und-speicherort.md,0.5056,0
15,einfach,entwurf,"Frage zur Datenschutzerklärung: wo genau werden die Daten gespeichert, EU oder US?",bge-m3,contextual,1,datenschutz-und-speicherort.md#1,datenschutz-und-speicherort.md,0.6879,1
15,einfach,entwurf,"Frage zur Datenschutzerklärung: wo genau werden die Daten gespeichert, EU oder US?",bge-m3,contextual,2,datenschutz-und-speicherort.md#0,datenschutz-und-speicherort.md,0.5568,1
15,einfach,entwurf,"Frage zur Datenschutzerklärung: wo genau werden die Daten gespeichert, EU oder US?",bge-m3,contextual,3,datenschutz-und-speicherort.md#3,datenschutz-und-speicherort.md,0.5494,1
16,einfach,entwurf,gibts eigentlich ein widget für android oder nur fürs iphone?,bge-m3,contextual,1,widgets.md#2,widgets.md,0.5911,1
16,einfach,entwurf,gibts eigentlich ein widget für android oder nur fürs iphone?,bge-m3,contextual,2,widgets.md#6,widgets.md,0.5785,1
16,einfach,entwurf,gibts eigentlich ein widget für android oder nur fürs iphone?,bge-m3,contextual,3,widgets.md#4,widgets.md,0.5781,1
17,mehrquellen,entwurf,"Ich melde mich mit Google an, hatte früher aber ein Konto mit derselben Mail per Passwort. Jetzt sehe ich zwei unterschiedliche Habit-Listen. Wie führe ich die zusammen?",bge-m3,contextual,1,anmelden-mit-google.md#2,anmelden-mit-google.md,0.7214,1
17,mehrquellen,entwurf,"Ich melde mich mit Google an, hatte früher aber ein Konto mit derselben Mail per Passwort. Jetzt sehe ich zwei unterschiedliche Habit-Listen. Wie führe ich die zusammen?",bge-m3,contextual,2,konten-zusammenfuehren.md#0,konten-zusammenfuehren.md,0.6318,1
17,mehrquellen,entwurf,"Ich melde mich mit Google an, hatte früher aber ein Konto mit derselben Mail per Passwort. Jetzt sehe ich zwei unterschiedliche Habit-Listen. Wie führe ich die zusammen?",bge-m3,contextual,3,anmelden-mit-google.md#0,anmelden-mit-google.md,0.595,1
18,einfach,entwurf,"Hab von monatlich auf jährlich gewechselt und wurde sofort voll belastet, obwohl der laufende Monat schon bezahlt war. Bitte prüfen.",bge-m3,contextual,1,doppelte-abbuchung.md#0,doppelte-abbuchung.md,0.6616,0
18,einfach,entwurf,"Hab von monatlich auf jährlich gewechselt und wurde sofort voll belastet, obwohl der laufende Monat schon bezahlt war. Bitte prüfen.",bge-m3,contextual,2,tarif-wechseln.md#2,tarif-wechseln.md,0.6469,1
18,einfach,entwurf,"Hab von monatlich auf jährlich gewechselt und wurde sofort voll belastet, obwohl der laufende Monat schon bezahlt war. Bitte prüfen.",bge-m3,contextual,3,erstattungen.md#3,erstattungen.md,0.6378,0
19,mehrquellen,entwurf,"bin vor ner woche von monatlich auf jährlich umgestiegen, war doch ne blöde idee. kann ich zurück und krieg mein geld wieder?",bge-m3,contextual,1,tarif-wechseln.md#2,tarif-wechseln.md,0.6479,1
19,mehrquellen,entwurf,"bin vor ner woche von monatlich auf jährlich umgestiegen, war doch ne blöde idee. kann ich zurück und krieg mein geld wieder?",bge-m3,contextual,2,doppelte-abbuchung.md#0,doppelte-abbuchung.md,0.604,0
19,mehrquellen,entwurf,"bin vor ner woche von monatlich auf jährlich umgestiegen, war doch ne blöde idee. kann ich zurück und krieg mein geld wieder?",bge-m3,contextual,3,tarif-wechseln.md#0,tarif-wechseln.md,0.6006,1
20,aehnlich,entwurf,"Ich habe mein Abo im App Store gekündigt, aber in der App steht immer noch Pro aktiv bis 2027. Was gilt denn jetzt?",bge-m3,contextual,1,preise-und-tarife.md#3,preise-und-tarife.md,0.6438,0
20,aehnlich,entwurf,"Ich habe mein Abo im App Store gekündigt, aber in der App steht immer noch Pro aktiv bis 2027. Was gilt denn jetzt?",bge-m3,contextual,2,tarif-wechseln.md#2,tarif-wechseln.md,0.6284,0
20,aehnlich,entwurf,"Ich habe mein Abo im App Store gekündigt, aber in der App steht immer noch Pro aktiv bis 2027. Was gilt denn jetzt?",bge-m3,contextual,3,abo-kuendigen.md#1,abo-kuendigen.md,0.6187,1
21,aehnlich,entwurf,hab ausversehen mein konto gelöscht. kann man das rückgängig machen? war 2 jahre drin,bge-m3,contextual,1,konto-loeschen.md#1,konto-loeschen.md,0.5997,1
21,aehnlich,entwurf,hab ausversehen mein konto gelöscht. kann man das rückgängig machen? war 2 jahre drin,bge-m3,contextual,2,konto-loeschen.md#3,konto-loeschen.md,0.584,1
21,aehnlich,entwurf,hab ausversehen mein konto gelöscht. kann man das rückgängig machen? war 2 jahre drin,bge-m3,contextual,3,passwort-zuruecksetzen.md#1,passwort-zuruecksetzen.md,0.5796,0
22,aehnlich,entwurf,"will nicht mehr zahlen aber meine habits behalten, muss ich dafür mein konto löschen?",bge-m3,contextual,1,konto-loeschen.md#1,konto-loeschen.md,0.6142,0
22,aehnlich,entwurf,"will nicht mehr zahlen aber meine habits behalten, muss ich dafür mein konto löschen?",bge-m3,contextual,2,habits-anlegen.md#4,habits-anlegen.md,0.5922,0
22,aehnlich,entwurf,"will nicht mehr zahlen aber meine habits behalten, muss ich dafür mein konto löschen?",bge-m3,contextual,3,konto-loeschen.md#3,konto-loeschen.md,0.5817,0
23,aehnlich,entwurf,"hab pro übers iphone gekauft. wenn ich jetzt mein konto lösche, hören die abbuchungen dann auf?",bge-m3,contextual,1,konto-loeschen.md#1,konto-loeschen.md,0.6447,1
23,aehnlich,entwurf,"hab pro übers iphone gekauft. wenn ich jetzt mein konto lösche, hören die abbuchungen dann auf?",bge-m3,contextual,2,erstattungen.md#4,erstattungen.md,0.6153,0
23,aehnlich,entwurf,"hab pro übers iphone gekauft. wenn ich jetzt mein konto lösche, hören die abbuchungen dann auf?",bge-m3,contextual,3,abo-kuendigen.md#1,abo-kuendigen.md,0.6146,0
24,luecke,entwurf,gibt es die app auch auf spanisch?,bge-m3,contextual,1,roadmap-faq.md#5,roadmap-faq.md,0.4906,0
24,luecke,entwurf,gibt es die app auch auf spanisch?,bge-m3,contextual,2,roadmap-faq.md#7,roadmap-faq.md,0.4705,0
24,luecke,entwurf,gibt es die app auch auf spanisch?,bge-m3,contextual,3,synchronisierung.md#0,synchronisierung.md,0.4646,0
25,luecke,entwurf,"Hallo, ich benötige für die letzten 6 Monate Rechnungen mit meiner Firmenanschrift und USt-IdNr. Können Sie mir diese zusenden?",bge-m3,contextual,1,doppelte-abbuchung.md#0,doppelte-abbuchung.md,0.5042,0
25,luecke,entwurf,"Hallo, ich benötige für die letzten 6 Monate Rechnungen mit meiner Firmenanschrift und USt-IdNr. Können Sie mir diese zusenden?",bge-m3,contextual,2,tarif-wechseln.md#1,tarif-wechseln.md,0.4656,0
25,luecke,entwurf,"Hallo, ich benötige für die letzten 6 Monate Rechnungen mit meiner Firmenanschrift und USt-IdNr. Können Sie mir diese zusenden?",bge-m3,contextual,3,konten-zusammenfuehren.md#3,konten-zusammenfuehren.md,0.4626,0
26,veraltet,entwurf,lohnt sich das jahresabo? wieviel spart man da gegenüber monatlich?,bge-m3,contextual,1,tarif-wechseln.md#1,tarif-wechseln.md,0.5921,0
26,veraltet,entwurf,lohnt sich das jahresabo? wieviel spart man da gegenüber monatlich?,bge-m3,contextual,2,pro-funktionen-und-preise.md#2,pro-funktionen-und-preise.md,0.5911,0
26,veraltet,entwurf,lohnt sich das jahresabo? wieviel spart man da gegenüber monatlich?,bge-m3,contextual,3,erstattungen.md#1,erstattungen.md,0.5808,0
27,mehrquellen,entwurf,hab aus versehen zwei konten und beide haben pro. kann man die zusammenlegen und krieg ich für eins das geld zurück?,bge-m3,contextual,1,konten-zusammenfuehren.md#0,konten-zusammenfuehren.md,0.5839,1
27,mehrquellen,entwurf,hab aus versehen zwei konten und beide haben pro. kann man die zusammenlegen und krieg ich für eins das geld zurück?,bge-m3,contextual,2,konten-zusammenfuehren.md#2,konten-zusammenfuehren.md,0.5804,1
27,mehrquellen,entwurf,hab aus versehen zwei konten und beide haben pro. kann man die zusammenlegen und krieg ich für eins das geld zurück?,bge-m3,contextual,3,erstattungen.md#4,erstattungen.md,0.5589,1
